alert_id,timestamp,latitude,longitude,alert_type,severity
1701,2025-02-06 17:49:00,41.87882305345326,-87.91482651650564,Kidnapping,Critical
1702,2025-01-12 12:23:00,41.716066926967834,-87.43541399457337,MissingPerson,Critical
1703,2025-02-22 03:57:00,41.4770157272652,-87.49540097184388,MissingPerson,High
1704,2025-02-11 04:06:00,42.11532997104155,-87.26407944247174,Accident,High
1705,2025-01-09 20:17:00,41.95581840349221,-88.07725165895208,Kidnapping,Critical
1706,2025-01-29 17:43:00,42.05473888997975,-88.1213973364101,Kidnapping,High
1707,2025-01-28 15:16:00,41.582158806348914,-88.06648963244943,MissingPerson,Medium
1708,2025-02-06 21:09:00,42.07017188961024,-87.77437751846556,Accident,Medium
1709,2025-01-31 01:59:00,41.714935708982935,-87.85280184341184,MissingPerson,High
1710,2025-02-13 02:07:00,41.5348466299274,-87.56337180143392,Accident,High
1711,2025-02-25 02:56:00,41.53588082161572,-87.93245208228025,MissingPerson,Critical
1712,2025-01-27 13:39:00,42.14839478734171,-87.8127813938314,Accident,Critical
1713,2025-02-20 10:38:00,41.57557843377641,-87.53819778056119,Fire,Critical
1714,2025-01-28 11:12:00,42.153388809263255,-87.8855480496511,Accident,Low
1715,2025-02-02 10:27:00,41.641937745508095,-87.54768540255552,MissingPerson,High
1716,2025-01-29 23:23:00,41.555295115010196,-87.3748356747064,Kidnapping,High
1717,2025-01-11 01:27:00,41.79987225210192,-88.11839218420309,Fire,Critical
1718,2025-02-19 04:25:00,41.63139665391917,-87.44977935266232,Fire,Medium
1719,2025-01-31 04:02:00,41.6919666193854,-87.79523574764404,Kidnapping,Medium
1720,2025-01-03 20:12:00,42.12806679447603,-87.16977377299906,MissingPerson,Low
1721,2025-02-22 08:43:00,42.275115619962435,-87.44891257664894,Kidnapping,Low
1722,2025-01-29 11:43:00,41.74676633526315,-87.26678261898289,Fire,Low
1723,2025-02-04 00:33:00,41.67443148667727,-87.16140308969457,Fire,Critical
1724,2025-01-11 18:43:00,41.60946480216298,-87.53855317066404,MissingPerson,Medium
1725,2025-01-29 22:49:00,41.56108393176712,-87.99803940757027,Kidnapping,Medium
1726,2025-02-21 12:55:00,41.75414692186773,-87.25675971246756,Fire,Low
1727,2025-01-29 11:50:00,42.02404723253387,-87.34190836268776,MissingPerson,Critical
1728,2025-01-18 22:27:00,42.11689109038602,-87.17736461979635,Fire,Low
1729,2025-02-07 18:28:00,41.75600851643323,-87.25921143647454,Accident,Medium
1730,2025-02-08 03:53:00,42.191603792510605,-88.03359325211584,MissingPerson,Low
1731,2025-01-20 05:43:00,41.5812394509293,-87.5826924393853,Fire,Medium
1732,2025-01-19 21:14:00,41.778665070431316,-87.74040817025286,Fire,Critical
1733,2025-01-08 07:29:00,42.18215647432978,-87.7539425157362,MissingPerson,High
1734,2025-02-04 20:49:00,42.1407327810997,-87.33239674982899,Fire,Low
1735,2025-01-31 09:10:00,42.092314675950746,-87.18398807239103,Fire,High
1736,2025-02-01 17:38:00,42.253731604169694,-87.93099926993722,MissingPerson,Low
1737,2025-01-25 01:12:00,42.06898588024212,-87.5192113942668,MissingPerson,Critical
1738,2025-02-08 08:55:00,41.795070721052895,-87.84662714064348,MissingPerson,Medium
1739,2025-01-04 08:06:00,41.927554804593825,-87.84104317146966,Accident,Low
1740,2025-01-19 11:01:00,41.80057931968691,-87.108161342198,Kidnapping,High
1741,2025-02-26 08:22:00,42.000485373462176,-87.2475641693533,Kidnapping,High
1742,2025-01-27 00:20:00,41.6965452767508,-87.90218802722052,MissingPerson,Low
1743,2025-02-14 12:49:00,41.7576246984056,-88.16255240326755,Accident,Critical
1744,2025-01-01 05:31:00,41.68516083380683,-87.42845542044945,Accident,Low
1745,2025-01-25 06:21:00,42.2238753305858,-87.24637811435136,Fire,Medium
1746,2025-01-17 23:16:00,41.91337987126836,-87.98203569529892,Fire,Medium
1747,2025-01-18 07:33:00,42.1496274976038,-88.0283106991824,Kidnapping,Medium
1748,2025-01-24 00:53:00,41.73238512287264,-87.62914015656264,Kidnapping,Critical
1749,2025-02-01 01:17:00,41.70956165566081,-87.51267119946677,Accident,High
1750,2025-01-01 09:38:00,41.961937946455706,-87.28106035632891,Fire,High
1751,2025-01-05 14:24:00,41.55591226800486,-87.77509582557558,Kidnapping,Critical
1752,2025-01-24 21:58:00,42.015647182393224,-87.12627950848112,Accident,Critical
1753,2025-01-15 10:51:00,41.62410366288648,-88.10446442199832,MissingPerson,Medium
1754,2025-02-07 03:11:00,41.866486731349745,-87.92294580826129,MissingPerson,High
1755,2025-02-19 05:48:00,42.12692600812919,-87.2960211788599,Accident,Medium
1756,2025-01-18 20:51:00,42.06347410217504,-87.6945899423816,Accident,Medium
1757,2025-02-19 08:04:00,41.7217488153366,-88.0231660038204,Fire,Medium
1758,2025-01-10 20:46:00,41.96679008683367,-87.85720980297171,Accident,High
1759,2025-02-03 03:28:00,41.93475433439442,-87.67526832991327,MissingPerson,High
1760,2025-01-19 19:57:00,42.13268087442515,-87.30661916823142,Accident,Critical
1761,2025-01-01 06:46:00,41.59867270077943,-87.30266775495066,Accident,Medium
1762,2025-01-11 16:28:00,42.16888883757015,-87.2895835266135,MissingPerson,Critical
1763,2025-01-07 21:46:00,42.19700922009723,-87.44037385565444,Accident,Critical
1764,2025-01-31 01:26:00,41.91521403682951,-87.75268898267294,MissingPerson,Low
1765,2025-02-11 12:30:00,41.70820687732143,-87.35323045911363,Kidnapping,Critical
1766,2025-01-14 09:22:00,41.75718216735143,-87.99790601326254,Kidnapping,Low
1767,2025-02-01 05:24:00,42.101545806707264,-87.23395991650628,Kidnapping,Critical
1768,2025-02-05 07:19:00,41.94329594795861,-87.89237460596708,MissingPerson,Low
1769,2025-02-26 12:37:00,41.74485609333721,-87.97467120987024,MissingPerson,Medium
1770,2025-02-18 21:01:00,41.69449473339846,-87.7561511995848,Fire,Critical
1771,2025-02-25 21:00:00,41.753983903314584,-87.47620753562278,Kidnapping,High
1772,2025-01-24 20:26:00,41.756117069274545,-87.99683370982973,Kidnapping,High
1773,2025-02-18 02:14:00,42.116368705244575,-87.37113242504073,MissingPerson,High
1774,2025-02-24 02:00:00,41.7032896078779,-87.96167238335539,MissingPerson,Medium
1775,2025-01-28 01:37:00,41.74541479429864,-87.77570640136094,MissingPerson,Medium
1776,2025-01-26 10:03:00,42.19858349342472,-87.5940030062741,Fire,Medium
1777,2025-01-06 03:36:00,42.138792179744904,-87.60692337108128,Fire,Low
1778,2025-02-11 09:49:00,41.71959317833362,-87.76423665723266,MissingPerson,Low
1779,2025-02-06 09:27:00,42.12322737410858,-88.0148309542481,Kidnapping,High
1780,2025-01-14 23:13:00,41.70263018861444,-87.63753260252665,Fire,Critical
1781,2025-01-01 17:41:00,42.30094727492761,-87.84244444352753,Kidnapping,Medium
1782,2025-02-08 15:38:00,41.82570278044433,-87.43014760732109,Kidnapping,Critical
1783,2025-02-06 05:07:00,42.007943753797726,-88.20216909529562,Kidnapping,Low
1784,2025-01-11 01:41:00,41.731217123996146,-87.99422378920092,Accident,High
1785,2025-01-03 06:02:00,41.75029822018506,-87.70196664243721,MissingPerson,High
1786,2025-01-25 17:14:00,41.64762508147051,-87.40920262515067,Fire,Medium
1787,2025-01-07 23:45:00,41.49796043275828,-87.36505719282782,Fire,Critical
1788,2025-01-30 13:07:00,41.69970757636761,-87.86690889820781,Accident,Critical
1789,2025-01-03 22:08:00,41.90353898718016,-87.94406764223186,Fire,Medium
1790,2025-01-06 16:36:00,42.25019667386488,-87.82593625618188,Accident,Critical
1791,2025-02-14 18:45:00,42.23784492723555,-87.84098886341845,Kidnapping,High
1792,2025-02-04 12:50:00,42.20573355244767,-87.43710531878654,Accident,Medium
1793,2025-01-28 15:07:00,41.56187244372028,-87.61035932064597,Fire,Medium
1794,2025-01-28 02:27:00,41.94110561403923,-87.9553481829013,MissingPerson,Medium
1795,2025-02-11 06:50:00,41.94167164948034,-87.88704568384586,Accident,Critical
1796,2025-02-14 09:30:00,41.481219105949094,-87.60653256180377,Accident,High
1797,2025-02-27 16:30:00,41.752021713328496,-87.28407816711534,Kidnapping,Low
1798,2025-01-07 16:04:00,42.11822498086838,-87.3489156070516,Fire,Low
1799,2025-01-29 22:29:00,41.870996729427674,-87.27446473784042,Kidnapping,High
1800,2025-02-03 21:52:00,41.572140434374894,-87.62680887738355,Accident,Medium
1801,2025-01-01 13:44:00,41.489308581229714,-87.7258954791901,Accident,Medium
1802,2025-02-08 23:54:00,41.58123413616181,-87.47160071912758,Kidnapping,Critical
1803,2025-02-08 06:59:00,42.19288173076607,-87.22083543857805,MissingPerson,Medium
1804,2025-02-16 15:13:00,41.85202404897832,-87.55029286617861,Kidnapping,High
1805,2025-01-04 00:18:00,42.009282439971095,-87.07588882203176,Fire,Critical
1806,2025-01-07 12:49:00,41.654449318490386,-87.54685785738704,MissingPerson,High
1807,2025-01-01 07:20:00,41.64773472402713,-87.90167821167593,MissingPerson,Medium
1808,2025-01-03 11:10:00,41.78578257918403,-88.01760220884995,MissingPerson,Low
1809,2025-02-21 14:56:00,41.88881874503136,-87.96864276144052,MissingPerson,Medium
1810,2025-01-27 09:42:00,41.753049239884064,-87.7211902938669,MissingPerson,High
1811,2025-01-08 01:45:00,41.987185961115536,-87.82035407011253,MissingPerson,High
1812,2025-01-04 17:46:00,41.969909385494155,-87.67063780237658,Kidnapping,Low
1813,2025-02-02 11:44:00,42.02053948825417,-87.94013205313048,MissingPerson,High
1814,2025-02-16 07:21:00,41.89928248065735,-87.8535937406283,Kidnapping,Critical
1815,2025-01-30 23:27:00,42.06898495831645,-87.0909891649761,MissingPerson,Medium
1816,2025-01-30 12:20:00,41.60569498440851,-88.09879617269313,Kidnapping,High
1817,2025-02-15 05:38:00,42.098269136407055,-87.14956093512257,MissingPerson,Critical
1818,2025-02-18 08:52:00,41.97277595345556,-87.55834790984485,Fire,Low
1819,2025-01-02 00:41:00,41.894634063733605,-87.87432875367934,MissingPerson,Medium
1820,2025-02-23 17:14:00,41.6963868732856,-88.14419785943048,Accident,Low
1821,2025-01-26 12:48:00,42.27077357435895,-87.59602792132635,Accident,Medium
1822,2025-01-15 10:47:00,41.7874793818274,-87.07342171333238,MissingPerson,Low
1823,2025-02-19 02:21:00,41.61247200015774,-87.16265555861584,MissingPerson,High
1824,2025-02-12 06:36:00,41.878726467162636,-88.1928937873409,MissingPerson,Critical
1825,2025-03-01 06:49:00,41.87437911346893,-87.78636391999275,Accident,Medium
1826,2025-01-30 03:38:00,42.077341922804166,-87.6022305686625,MissingPerson,Medium
1827,2025-01-17 16:49:00,41.83879554062184,-87.32757001378829,MissingPerson,Medium
1828,2025-01-04 22:37:00,41.76346250270401,-87.72686359575184,Kidnapping,Low
1829,2025-01-01 00:54:00,42.155442440848574,-87.91448197236433,MissingPerson,Critical
1830,2025-01-04 11:04:00,41.8146193718719,-87.43102248488333,Fire,Critical
1831,2025-02-02 07:23:00,41.526279559211346,-87.54995423559268,Accident,High
1832,2025-02-18 12:49:00,42.04336008096578,-88.08754541294398,Accident,Medium
1833,2025-01-26 00:31:00,41.88123658818791,-87.29019531611603,Accident,Critical
1834,2025-01-26 01:45:00,42.153948827566744,-87.61227872950529,MissingPerson,Medium
1835,2025-01-14 22:35:00,42.14340308927306,-88.04948933953918,MissingPerson,Critical
1836,2025-01-08 13:15:00,41.83813639626816,-87.95777433201306,MissingPerson,Low
1837,2025-03-01 04:16:00,41.936761919402,-87.98532403223423,Accident,Critical
1838,2025-02-04 12:50:00,42.05114784571098,-87.64316969330369,MissingPerson,High
1839,2025-01-16 06:06:00,41.6557504133128,-87.47342725760434,Kidnapping,Medium
1840,2025-02-11 17:15:00,41.60874949920605,-87.53569116698856,Fire,Medium
1841,2025-01-03 20:42:00,41.56490222915371,-87.65456011076215,Accident,Critical
1842,2025-02-20 14:07:00,41.66113961692283,-87.77309287380075,Kidnapping,Critical
1843,2025-02-23 12:45:00,42.15149185518625,-87.66232366535779,Kidnapping,Medium
1844,2025-01-25 13:06:00,41.83068180201141,-88.03960001613356,Kidnapping,High
1845,2025-01-31 05:21:00,41.623587847637,-87.81424092742127,Accident,Medium
1846,2025-01-24 07:18:00,41.969613393915324,-87.91463964518063,Fire,Medium
1847,2025-02-04 04:29:00,41.46210372309976,-87.48287474730506,Accident,Low
1848,2025-01-16 03:47:00,41.67047314190295,-87.23450084554851,Kidnapping,Critical
1849,2025-01-30 15:04:00,41.91958861163178,-87.0751637823775,MissingPerson,Critical
1850,2025-01-26 17:16:00,41.720574840258784,-87.26640994610031,Fire,High
1851,2025-01-15 01:26:00,41.54796767251213,-87.30966070006029,Kidnapping,Low
1852,2025-01-03 19:13:00,41.979239136808715,-87.39905093653593,Accident,Medium
1853,2025-02-07 00:06:00,42.06063628392417,-87.71852311614359,MissingPerson,Medium
1854,2025-01-26 17:12:00,41.93546589391271,-88.10152723072342,Kidnapping,High
1855,2025-02-20 11:24:00,41.74562394645536,-87.75877031119376,MissingPerson,Critical
1856,2025-02-23 07:54:00,42.242679125785855,-87.45066603596531,Accident,Low
1857,2025-02-23 21:36:00,41.55723856627431,-87.40208066840889,Fire,Low
1858,2025-02-18 12:27:00,41.643974843637096,-88.11204151005677,Accident,Medium
1859,2025-02-20 18:02:00,42.244909609979764,-87.27345526794137,Kidnapping,Critical
1860,2025-01-15 01:12:00,41.669956858080525,-87.63664392368963,Accident,Critical
1861,2025-01-08 10:15:00,42.037328186688306,-87.41324675068854,Fire,Low
1862,2025-01-20 21:58:00,41.73420768540826,-87.13340693580933,Kidnapping,Low
1863,2025-01-07 19:06:00,41.631058985981305,-87.52011416096042,Accident,Low
1864,2025-01-06 12:10:00,41.6155892229022,-87.68992603218564,MissingPerson,High
1865,2025-01-18 04:31:00,41.59128375693363,-87.31203094374979,Fire,Medium
1866,2025-01-22 12:36:00,41.982245503714665,-87.90510481024319,Accident,Medium
1867,2025-02-23 05:44:00,41.7293416231385,-87.80163288506647,Fire,Medium
1868,2025-01-24 14:22:00,41.545442502038426,-87.28624941780775,Accident,High
1869,2025-01-16 11:57:00,41.954850958318254,-87.36832173452666,Kidnapping,Low
1870,2025-02-25 20:10:00,41.61172546544991,-87.81517831657649,Fire,Critical
1871,2025-01-04 20:29:00,41.756457671783494,-87.54043205382924,Fire,Medium
1872,2025-01-30 17:16:00,41.719328639766964,-87.8790670085619,Accident,High
1873,2025-02-09 03:14:00,41.73622023597779,-87.62358276543748,Fire,Medium
1874,2025-01-25 18:08:00,41.81092916010306,-87.22288551239345,MissingPerson,Medium
1875,2025-01-29 09:39:00,41.689976909542146,-87.49716319236208,Accident,Critical
1876,2025-01-24 19:50:00,41.85135482940612,-87.29497849648976,Kidnapping,Low
1877,2025-01-08 15:50:00,41.86374608411209,-87.08265697923251,Kidnapping,Medium
1878,2025-01-16 09:23:00,41.95423154049249,-87.22126151662249,Kidnapping,High
1879,2025-01-22 06:15:00,42.120104624772324,-87.29391788958637,Accident,Medium
1880,2025-02-19 14:08:00,42.14448008763943,-87.50858864336028,MissingPerson,Low
1881,2025-01-08 09:09:00,42.026707183981685,-87.39809573440813,MissingPerson,Medium
1882,2025-02-12 09:40:00,41.841076124596704,-87.29620204600066,Accident,Low
1883,2025-01-08 10:44:00,41.70265275101568,-87.66554268023987,Kidnapping,Low
1884,2025-01-23 04:46:00,41.75744137744816,-87.31905833447452,MissingPerson,Medium
1885,2025-01-21 03:19:00,41.88223416219102,-87.19200110780046,Fire,Medium
1886,2025-02-27 00:47:00,41.82430701629717,-87.60391245866077,Kidnapping,High
1887,2025-01-03 05:42:00,41.79917270939844,-87.77712018223963,MissingPerson,Low
1888,2025-02-26 02:48:00,41.51579565698262,-87.77468011065085,Fire,Medium
1889,2025-02-28 09:54:00,42.11956999316845,-87.44408931711858,Accident,High
1890,2025-01-25 10:51:00,41.69500349098522,-87.7372183098996,Fire,Low
1891,2025-02-07 13:02:00,42.134839571929454,-88.01894100161446,Fire,Low
1892,2025-02-11 13:34:00,41.59864076074517,-87.66519155093238,Accident,High
1893,2025-01-12 08:40:00,42.26039565481881,-87.57290019861688,Accident,Low
1894,2025-02-02 03:52:00,41.85750833113973,-87.77715886256571,Accident,Medium
1895,2025-01-30 22:20:00,41.750231420999846,-87.29124346464255,Kidnapping,Critical
1896,2025-01-21 04:13:00,42.22268898383233,-87.30525838753923,Kidnapping,Critical
1897,2025-02-07 15:32:00,42.02168531824362,-87.10944601615152,MissingPerson,Medium
1898,2025-01-23 04:47:00,42.179474661199606,-87.33950433759622,Kidnapping,Medium
1899,2025-01-06 17:19:00,41.674928460523944,-88.0956620433207,Accident,High
1900,2025-01-06 21:54:00,41.71387939041122,-88.0149574993412,Kidnapping,High
1901,2025-02-19 22:02:00,41.586950020144535,-87.65747322917937,Fire,High
1902,2025-01-19 23:39:00,41.75281684317392,-87.7347162922747,Kidnapping,Critical
1903,2025-01-22 05:21:00,41.78957508361278,-88.05914294057413,Kidnapping,Critical
1904,2025-02-20 10:08:00,41.92189531883558,-87.95655784758677,MissingPerson,Low
1905,2025-02-17 18:26:00,41.62522830303186,-87.85558480601485,MissingPerson,Medium
1906,2025-01-13 15:07:00,42.02973319528845,-88.14376874498359,Accident,High
1907,2025-02-02 07:56:00,41.70220305670372,-87.55854160372793,MissingPerson,Medium
1908,2025-02-01 20:30:00,41.623966718907866,-87.24884729691244,Kidnapping,High
1909,2025-02-21 17:37:00,41.84629435202833,-88.12145468814484,MissingPerson,Critical
1910,2025-01-07 19:01:00,41.681679767838624,-87.23420605991215,Fire,High
1911,2025-01-22 07:32:00,41.53908672022663,-87.60266075314806,Fire,Critical
1912,2025-01-11 14:38:00,41.85018701681086,-88.13992949065496,Accident,High
1913,2025-01-21 12:44:00,41.70211464342589,-88.15710283955255,Kidnapping,Medium
1914,2025-02-11 05:31:00,41.86500307870828,-88.170061981821,Fire,High
1915,2025-01-27 21:22:00,41.75805321912671,-87.31752957463623,Fire,Low
1916,2025-02-04 12:12:00,41.53442585296755,-87.51271699401349,Fire,Medium
1917,2025-01-09 20:50:00,41.57632057546879,-87.44382495006201,Accident,Medium
1918,2025-02-19 02:55:00,41.637034742009945,-87.39723160305509,Kidnapping,High
1919,2025-02-28 08:08:00,42.041752923440995,-87.18641758583205,Kidnapping,High
1920,2025-01-18 16:53:00,42.164765417975076,-87.16376082804697,Kidnapping,Medium
1921,2025-01-30 14:02:00,41.9748844762062,-88.09441523219593,Kidnapping,High
1922,2025-02-18 02:06:00,42.269991735997394,-87.80930131472032,Fire,Low
1923,2025-01-24 20:28:00,41.64401058639887,-87.70624421618393,Accident,Low
1924,2025-02-17 21:40:00,41.899376696832284,-87.12171140963409,MissingPerson,High
1925,2025-02-14 22:57:00,41.45165490455681,-87.70647488547773,Kidnapping,Low
1926,2025-02-02 21:13:00,41.49858897182719,-87.47676001633296,Kidnapping,Critical
1927,2025-02-13 15:26:00,41.99225855741011,-87.22760675562412,Accident,Medium
1928,2025-02-13 03:00:00,42.279179598450035,-87.74577980864294,Fire,High
1929,2025-01-23 13:18:00,41.54361092854871,-87.7784160912157,Kidnapping,Low
1930,2025-01-28 01:23:00,41.6610179869506,-87.151494294695,Accident,Medium
1931,2025-02-17 19:30:00,41.708010063024254,-87.27742916731776,Accident,Medium
1932,2025-01-01 06:01:00,42.2421287504298,-87.46680933057314,MissingPerson,Low
1933,2025-02-27 06:22:00,42.01576448561675,-87.30692621149096,Accident,Low
1934,2025-01-31 23:43:00,42.196390248503384,-87.21426486316219,MissingPerson,Low
1935,2025-02-03 01:05:00,42.04946672891266,-87.8019244322827,Fire,High
1936,2025-02-23 17:14:00,41.94021189953978,-87.42001906198576,MissingPerson,Low
1937,2025-02-28 21:24:00,41.9522703468652,-87.74802421269916,Accident,Low
1938,2025-03-01 00:13:00,42.051683940491074,-87.71376248524608,MissingPerson,Low
1939,2025-02-24 00:45:00,41.64435219826049,-87.68689777235987,Accident,Medium
1940,2025-01-23 12:32:00,41.711803400366115,-87.325657410317,Accident,Low
1941,2025-01-29 08:11:00,42.08554189242508,-87.7156391819106,Kidnapping,Critical
1942,2025-01-23 09:28:00,42.13888389867934,-88.08284527527046,Fire,Medium
